Fecha,, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
14/3/2022,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 8, FLORIDA, FLORIDA, 1, 571165, 6226650 
13/11/2021,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 0, PAYSANDU, PAYSANDU, 1, 397670, 6423510 
7/3/2022,, RAMBLA TERMAS DEL DAYMAN, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 9, SALTO, TERMAS DEL DAYMAN, 1, 413815, 6519220 
10/3/2022,, REPUBLICA DE CHILE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, RIO NEGRO, FRAY BENTOS, 1, 378710, 6335150 
4/3/2022,, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, RIO NEGRO, YOUNG, 1, 440470, 6381320 
4/10/2021,, AVELLANEDA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 577910, 6140535 
18/2/2022,, DIECINUEVE DE ABRIL, CAÍDA, LEVE, VIERNES, 18, SALTO, SALTO, 1, 407865, 6527330 
28/2/2022,, SIN DATOS, DESPISTE, LEVE, LUNES, 3, COLONIA, SIN DATOS, 1, 416150, 6252200 
25/3/2022,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 15, TACUAREMBO, SIN DATOS, 1, 691220, 6432505 
2/10/2021,, CAMINO CARACOL, DESPISTE, LEVE, SÁBADO, 5, ROCHA, SIN DATOS, 1, 733890, 6165140 
7/10/2021,, AVENIDA APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 8, MALDONADO, SAN RAFAEL - EL PLACER, 1, 690115, 6134360 
18/10/2021,, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, SORIANO, MERCEDES, 1, 405140, 6320035 
27/3/2022,, EDUARDO FABINI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 20, LAVALLEJA, SOLIS DE MATAOJO, 1, 640545, 6169780 
20/2/2022,, SETEMBRINO PEREDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, PAYSANDU, NUEVO PAYSANDU, 1, 398130, 6427150 
19/10/2021,, RUTA 54, DESPISTE, GRAVE, MARTES, 11, COLONIA, SIN DATOS, 1, 458905, 6200095 
18/2/2022,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 8, CERRO LARGO, MELO, 1, 766365, 6414890 
15/11/2021,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, LAVALLEJA, MINAS, 1, 661935, 6195040 
7/10/2021,, SAN JOSE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 6, MALDONADO, PINARES - LAS DELICIAS, 1, 686605, 6134335 
4/11/2021,, RUTA 7 Y 12, DESPISTE, LEVE, JUEVES, 10, CANELONES, SIN DATOS, 1, 615470, 6200275 
27/3/2022,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, SORIANO, MERCEDES, 1, 404495, 6320250 
17/3/2022,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 9, RIVERA, RIVERA, 1, 639725, 6581055 
1/10/2021,, AVENIDA BRASIL, ATROPELLO DE PEATÓN, LEVE, VIERNES, 7, RIVERA, RIVERA, 1, 640650, 6579390 
6/3/2022,, DE LA RIBERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, SORIANO, MERCEDES, 1, 403900, 6321150 
7/2/2022,, JUAN ORTIZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, TACUAREMBO, TACUAREMBO, 1, 596920, 6490660 
13/10/2021,, AVENIDA JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 17, MALDONADO, MALDONADO, 1, 686985, 6136040 
24/3/2022,, SIN DATOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 10, SAN JOSE, ECILDA PAULLIER, 1, 494800, 6197560 
12/11/2021,, CAMINO MANUEL FORTET, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 572280, 6148440 
21/3/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 17, CANELONES, SIN DATOS, 1, 589585, 6161430 
5/10/2021,, JOSE MIGUEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MARTES, 17, MALDONADO, VILLA DELIA, 1, 684705, 6137220 
7/10/2021,, DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 9, SALTO, SALTO, 1, 408160, 6526660 
9/10/2021,, TELEMACO MORALES, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, DURAZNO, DURAZNO, 1, 544855, 6307715 
6/10/2021,, LAVALLEJA Y CAMINO DE LOS ARGNTINOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 20, SORIANO, MERCEDES, 1, 405195, 6319155 
19/10/2021,, CALLE 191, CAÍDA, LEVE, MARTES, 12, LAVALLEJA, MINAS, 1, 664390, 6195640 
5/10/2021,, JUAN BONINI, CAÍDA, LEVE, MARTES, 18, CANELONES, TALA, 1, 613610, 6198905 
7/2/2022,, DIEGO LAMAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 22, SALTO, SALTO, 1, 410135, 6527500 
25/10/2021,, CHILE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, COLONIA, NUEVA PALMIRA, 1, 369715, 6251470 
28/10/2021,, DEL PILAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, CERRO LARGO, MELO, 1, 766610, 6414490 
20/3/2022,, EL MESANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, MALDONADO, PUNTA DEL ESTE, 1, 688135, 6129455 
9/10/2021,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, MONTEVIDEO, MONTEVIDEO, 1, 574080, 6137115 
7/10/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, ROCHA, SIN DATOS, 1, 758885, 6167550 
17/3/2022,, AVENIDA HERRERA Y REISSIG, ATROPELLO DE PEATÓN, LEVE, JUEVES, 8, MONTEVIDEO, MONTEVIDEO, 1, 576210, 6136070 
6/10/2021,, BILBAO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, SALTO, SALTO, 1, 409410, 6527040 
26/2/2022,, RUTA INTERBALNEARIA, CAÍDA, LEVE, SÁBADO, 15, MALDONADO, PUNTA BALLENA, 1, 679320, 6136480 
17/11/2021,, BALTASAR BRUM, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, MIÉRCOLES, 1, TACUAREMBO, PASO DE LOS TOROS, 1, 544945, 6370070 
28/2/2022,, CORONEL LORENZO LATORRE, ATROPELLO DE PEATÓN, GRAVE, LUNES, 0, COLONIA, COLONIA DEL SACRAMENTO, 1, 421940, 6188580 
7/2/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, FLORIDA, FLORIDA, 1, 571905, 6228805 
19/3/2022,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, SALTO, SALTO, 1, 410820, 6527135 
7/11/2021,, SIN DATOS, CAÍDA, GRAVE, DOMINGO, 14, CANELONES, SANTA LUCIA, 1, 556690, 6186810 
5/10/2021,, AVENIDA CORONEL CARLOS LECUEDER, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 17, ARTIGAS, ARTIGAS, 1, 550895, 6636200 
24/2/2022,, PARALELA A RUTA UNO VIEJA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 18, SAN JOSE, LIBERTAD, 1, 534770, 6167095 
8/10/2021,, SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, TACUAREMBO, TACUAREMBO, 1, 596205, 6488350 
26/10/2021,, MONTE CARLO ESQ ESEFANIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, CANELONES, BARROS BLANCOS, 1, 591335, 6154930 
23/3/2022,, JANDRO GUERRA, CAÍDA, LEVE, MIÉRCOLES, 15, MALDONADO, PIRIAPOLIS, 1, 658690, 6143360 
21/3/2022,, ANSINA, DESPISTE, LEVE, LUNES, 2, COLONIA, CARMELO, 1, 381210, 6238330 
12/3/2022,, L. A DE HERRERA ESQ WILSON FERREIRA ALDUNATE, CAÍDA, GRAVE, SÁBADO, 15, MALDONADO, SIN DATOS, 1, 685500, 6137970 
4/11/2021,, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, DURAZNO, DURAZNO, 1, 544310, 6306325 
9/10/2021,, DON BOSCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 23, SORIANO, MERCEDES, 1, 404180, 6319755 
18/3/2022,, RAMBLA GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, MALDONADO, PUNTA DEL ESTE, 1, 687725, 6129690 
5/3/2022,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, SALTO, SALTO, 1, 408600, 6526855 
13/2/2022,, VENECIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 1, 580405, 6144420 
1/3/2022,, MANUEL ORIBE FRENTE AL MACRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, RIVERA, RIVERA, 1, 639390, 6578120 
11/3/2022,, PARALELA A RUTA INTERBALNEARIA||CANELONES||PINAMAR||PINEPARK, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, CANELONES, PINAMAR - PINEPARK, 1, 604795, 6151060 
12/11/2021,, INTENDENTE ORESTES LANZA, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, VIERNES, 9, SALTO, SALTO, 1, 408250, 6525420 
17/3/2022,, SIN DATOS, DESPISTE, LEVE, JUEVES, 21, CANELONES, SIN DATOS, 1, 556930, 6175390 
7/2/2022,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 574005, 6140930 
16/2/2022,, SIN DATOS, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 0, MONTEVIDEO, MONTEVIDEO, 1, 566345, 6143045 
25/10/2021,, CRISTOBAL COLON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 8, SORIANO, MERCEDES, 1, 403995, 6320670 
13/3/2022,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 6, CANELONES, NEPTUNIA, 1, 603315, 6150810 
22/3/2022,, CELEDONIO ROJAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 23, MALDONADO, MALDONADO, 1, 687880, 6136015 
5/3/2022,, CAMINO DEL EXODO, CAÍDA, LEVE, SÁBADO, 11, SALTO, SALTO, 1, 408100, 6528740 
19/2/2022,, CHAPICUY, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, MONTEVIDEO, MONTEVIDEO, 1, 577450, 6144420 
4/10/2021,, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 9, MALDONADO, MALDONADO, 1, 686795, 6136035 
9/3/2022,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, SORIANO, DOLORES, 1, 387225, 6289005 
25/3/2022,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 576510, 6141290 
28/2/2022,, MARQUEZ CASTRO Y AVENIDA GIANNATTASIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 17, CANELONES, SOLYMAR, 1, 595260, 6146245 
12/11/2021,, CLAUDIO WILLIMAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, LAVALLEJA, MINAS, 1, 661945, 6195050 
1/3/2022,, AVENIDA BLANDENGUES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, SALTO, SALTO, 1, 410125, 6527360 
11/11/2021,, LORENZO PEREZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 9, MONTEVIDEO, MONTEVIDEO, 1, 578000, 6136985 
30/3/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, DURAZNO, SIN DATOS, 1, 549275, 6321680 
13/11/2021,, AVENIDA WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, MALDONADO, MALDONADO, 1, 685740, 6137690 
21/10/2021,, BASILIO ARAUJO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 0, MALDONADO, SAN CARLOS, 1, 690575, 6148910 
29/3/2022,, WASHINGTON BELTRAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, SALTO, SALTO, 1, 409210, 6525560 
21/2/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 22, RIVERA, SIN DATOS, 1, 638990, 6575685 
20/2/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, SORIANO, SIN DATOS, 1, 388700, 6290760 
10/3/2022,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, MONTEVIDEO, MONTEVIDEO, 1, 576625, 6138450 
22/10/2021,, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MONTEVIDEO, SIN DATOS, 1, 559920, 6148970 
22/3/2022,, ARACHANES, CAÍDA, LEVE, MARTES, 23, MALDONADO, BARRIO HIPODROMO, 1, 688220, 6140610 
25/3/2022,, PRESBITERO HORACIO MERIGGI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, PAYSANDU, PAYSANDU, 1, 399190, 6425045 
13/3/2022,, AVENIDA BALTASAR BRUM, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 19, ARTIGAS, ARTIGAS, 1, 551920, 6634390 
18/3/2022,, ELENA BARROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, SORIANO, DOLORES, 1, 386555, 6289690 
8/11/2021,, RUTA 10, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, MALDONADO, SOLIS, 1, 648270, 6149000 
8/11/2021,, JACINTO MARIA ALVARIZA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 21, MALDONADO, SAN CARLOS, 1, 690235, 6148550 
7/10/2021,, SIN DATOS, CAÍDA, GRAVE, JUEVES, 12, DURAZNO, SIN DATOS, 1, 545810, 6302415 
7/10/2021,, GIANNATTASIO ESQUINA RACINE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, CANELONES, PARQUE CARRASCO, 1, 590230, 6142235 
23/10/2021,, RUTA 97, DESPISTE, LEVE, SÁBADO, 12, COLONIA, SIN DATOS, 1, 382875, 6245265 
1/3/2022,, AVENIDA DOCTOR SANTIN CARLOS ROSSI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 21, MONTEVIDEO, MONTEVIDEO, 1, 568340, 6141780 
13/10/2021,, AVENIDA ITALIA Y EL FANAL, CAÍDA, LEVE, MIÉRCOLES, 12, CERRO LARGO, MELO, 1, 767235, 6415730 
18/3/2022,, PUENTE ING. FEDERICO CAPURRO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, DURAZNO, DURAZNO, 1, 544095, 6308820 
20/3/2022,, SIN DATOS, CAÍDA, LEVE, DOMINGO, 20, SORIANO, SIN DATOS, 1, 405880, 6317475 
12/3/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, SÁBADO, 21, FLORIDA, SIN DATOS, 1, 585720, 6229430 
20/3/2022,, CRISTOBAL COLON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 5, LAVALLEJA, MINAS, 1, 662365, 6194325 
3/11/2021,, SIN DATOS, DESPISTE, LEVE, MIÉRCOLES, 8, SAN JOSE, SIN DATOS, 1, 535080, 6172045 
16/3/2022,, CONTINUACION ERWIN HODEL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, COLONIA, NUEVA HELVECIA, 1, 478975, 6205130 
24/3/2022,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, SORIANO, MERCEDES, 1, 403955, 6320350 
27/3/2022,, AVENIDA GENERAL FLORES, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 11, MONTEVIDEO, MONTEVIDEO, 1, 576620, 6142825 
28/3/2022,, GENERAL DE LA LLANA, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, LUNES, 2, LAVALLEJA, MINAS, 1, 662540, 6194695 
24/3/2022,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, JUEVES, 22, SAN JOSE, SIN DATOS, 1, 527480, 6208315 
12/11/2021,, IGNACIO LARREA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 22, LAVALLEJA, MINAS, 1, 661660, 6197105 
16/10/2021,, AVENIDA URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, CANELONES, SOLYMAR, 1, 595245, 6144535 
28/3/2022,, MANUEL D RODRIGUEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 0, SAN JOSE, SAN JOSE DE MAYO, 1, 526200, 6200935 
29/3/2022,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, MONTEVIDEO, MONTEVIDEO, 1, 588100, 6151475 
9/11/2021,, VELSEN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 1, 581340, 6138475 
22/10/2021,, AGRACIADA, CAÍDA, LEVE, VIERNES, 13, TACUAREMBO, TACUAREMBO, 1, 595730, 6490555 
6/3/2022,, BOULEVARD JOSE GERVASIO ARTIGAS, CAÍDA, LEVE, DOMINGO, 9, TACUAREMBO, PASO DE LOS TOROS, 1, 546015, 6369480 
19/2/2022,, RUTA DE ACCESO, DESPISTE, GRAVE, SÁBADO, 5, MONTEVIDEO, MONTEVIDEO, 1, 570125, 6140895 
9/10/2021,, CAMINO MATADERO VIEJO, DESPISTE, GRAVE, SÁBADO, 12, FLORES, SIN DATOS, 1, 513160, 6291710 
27/3/2022,, INDEPENDENCIA, CAÍDA, LEVE, DOMINGO, 11, FLORIDA, FLORIDA, 1, 572500, 6226520 
9/11/2021,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, PAYSANDU, PAYSANDU, 1, 399420, 6425425 
12/11/2021,, GENERAL JOSE GERVASIO ARTIGAS, ATROPELLO DE PEATÓN, LEVE, VIERNES, 17, SAN JOSE, SIN DATOS, 1, 551500, 6155965 
19/2/2022,, PEREZ BUTLER, CAÍDA, LEVE, SÁBADO, 11, CANELONES, EL PINAR, 1, 597235, 6148850 
13/3/2022,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 5, FLORIDA, FLORIDA, 1, 572215, 6226510 
29/10/2021,, AVENIDA GENERAL RIVERA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 576830, 6137380 
31/3/2022,, AVENIDA DOMINGO SARMIENTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, MONTEVIDEO, MONTEVIDEO, 1, 577190, 6136150 
21/3/2022,, BOULEVARD APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 571645, 6146885 
17/10/2021,, AVENIDA ANTONIO LUSSICH, CAÍDA, LEVE, DOMINGO, 21, MALDONADO, CERRO PELADO, 1, 684630, 6137600 
27/3/2022,, RAMBLA GENERAL LIBER SEREGNI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 18, CANELONES, SOLYMAR, 1, 595240, 6144535 
2/3/2022,, SIN DATOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 0, FLORIDA, SIN DATOS, 1, 572415, 6209180 
28/2/2022,, DEL FUERTE, ATROPELLO DE PEATÓN, LEVE, LUNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 580865, 6143550 
28/2/2022,, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 10, CANELONES, PANDO, 1, 595315, 6157085 
17/2/2022,, AVENIDA JOSE ENRIQUE RODO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 10, MALDONADO, SAN CARLOS, 1, 689990, 6147880 
19/10/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 16, DURAZNO, SIN DATOS, 1, 550525, 6330510 
25/2/2022,, ANSINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, SORIANO, MERCEDES, 1, 404215, 6320085 
6/3/2022,, SIN DATOS, CAÍDA, LEVE, DOMINGO, 6, LAVALLEJA, SIN DATOS, 1, 729245, 6293890 
26/2/2022,, AVENIDA ITALIA, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, SÁBADO, 6, MONTEVIDEO, MONTEVIDEO, 1, 583325, 6139510 
8/11/2021,, CAMINO TENIENTE RINALDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 576820, 6145950 
26/2/2022,, RAMBLA REPUBLICA DE MEXICO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 3, MONTEVIDEO, MONTEVIDEO, 1, 586080, 6138435 
20/3/2022,, JOSE GONZALEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 8, FLORES, TRINIDAD, 1, 508740, 6291825 
30/10/2021,, DOCTOR ANTONIO LEGNANI, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, CANELONES, SANTA LUCIA, 1, 555980, 6187455 
13/2/2022,, INTENDENTE ORESTES LANZA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, SALTO, SALTO, 1, 407950, 6525470 
22/10/2021,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, PAYSANDU, PAYSANDU, 1, 397565, 6423525 
19/2/2022,, AVENIDA ITALIA, DESPISTE, SIN LESIONADOS, SÁBADO, 0, MONTEVIDEO, MONTEVIDEO, 1, 584745, 6139960 
16/3/2022,, ENTRADA DE PESCADORES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, MALDONADO, SANTA MONICA, 1, 712410, 6142100 
8/10/2021,, LAS QUINTITAS, CAÍDA, LEVE, VIERNES, 15, COLONIA, COLONIA DEL SACRAMENTO, 1, 425535, 6187955 
21/3/2022,, MANUEL DE CASTRO Y CAREAGA, CAÍDA, SIN LESIONADOS, LUNES, 18, SORIANO, MERCEDES, 1, 403800, 6320635 
28/3/2022,, FLORIDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, SAN JOSE, SAN JOSE DE MAYO, 1, 527230, 6200185 
16/3/2022,, EX RUTA 14, CAÍDA, LEVE, MIÉRCOLES, 6, SORIANO, MERCEDES, 1, 406405, 6320780 
25/2/2022,, MUNICIPIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 18, COLONIA, SIN DATOS, 1, 423460, 6187490 
3/3/2022,, BERGAMO, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, JUEVES, 21, MONTEVIDEO, MONTEVIDEO, 1, 579695, 6145190 
7/11/2021,, RAFAEL, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 15, MONTEVIDEO, MONTEVIDEO, 1, 580115, 6144835 
1/10/2021,, BOULEVARD APARICIO SARAVIA, DESPISTE, SIN LESIONADOS, VIERNES, 11, MONTEVIDEO, MONTEVIDEO, 1, 570590, 6147665 
14/3/2022,, DANIEL MUÑOZ, DESPISTE, LEVE, LUNES, 2, MONTEVIDEO, MONTEVIDEO, 1, 575585, 6138150 
15/3/2022,, RUTA 39, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MALDONADO, SIN DATOS, 1, 687780, 6138270 
11/10/2021,, CALLE 39, ATROPELLO DE PEATÓN, LEVE, LUNES, 12, LAVALLEJA, SIN DATOS, 1, 662215, 6197085 
18/2/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, DURAZNO, SANTA BERNARDINA, 1, 545815, 6307740 
22/2/2022,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, CERRO LARGO, MELO, 1, 766560, 6414750 
1/3/2022,, DOCTOR RODOLFO DE ANGELIS, ATROPELLO DE PEATÓN, LEVE, MARTES, 18, DURAZNO, CARMEN, 1, 592030, 6321535 
6/3/2022,, LEON JUDE, DESPISTE, LEVE, DOMINGO, 9, SAN JOSE, RODRIGUEZ, 1, 542685, 6195270 
21/10/2021,, AVENIDA DOCTOR CARLOS NERY, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, JUEVES, 2, MONTEVIDEO, MONTEVIDEO, 1, 580035, 6144135 
24/2/2022,, VERACIERTO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 16, MONTEVIDEO, MONTEVIDEO, 1, 580315, 6141550 
16/2/2022,, ALBERTO CARACARA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, MALDONADO, MALDONADO, 1, 688010, 6136345 
4/2/2022,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, CANELONES, BARROS BLANCOS, 1, 589480, 6152420 
9/11/2021,, PRESIDENTE FELICIANO ALBERTO VIERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, RIVERA, RIVERA, 1, 638530, 6580120 
4/3/2022,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, COLONIA, COLONIA DEL SACRAMENTO, 1, 422230, 6185345 
