Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
18/2/2015, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, PAYSANDU, PAYSANDU, 1, 396840, 6425120 
11/3/2015, AVELLANEDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, CERRO LARGO, MELO, 1, 767395, 6414515 
18/3/2015, CARLOS GARDEL Y MONTAÑEZ , COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, MALDONADO, MALDONADO, 1, 688090, 6137200 
14/1/2015, AVENIDA ITALIA, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 1, 580535, 6139130 
14/1/2015, SEGUNDA PARALELA OESTE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 13, PAYSANDU, NUEVO PAYSANDU, 1, 397970, 6429520 
28/1/2015, AVENIDA ANTONIO LUSSICH, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, MALDONADO, MALDONADO, 1, 685225, 6136705 
11/2/2015, SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 1, 397515, 6423760 
14/1/2015, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 13, ROCHA, CHUY, 1, 829175, 6265610 
25/3/2015, VEINTIUNO DE SETIEMBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, MONTEVIDEO, MONTEVIDEO, 1, 576390, 6136345 
4/2/2015, PASRAJE ORTIZ, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 10, LAVALLEJA, SIN DATOS, 1, 649150, 6198465 
11/3/2015, VEINTICINCO DE MAYO, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 20, TACUAREMBO, TACUAREMBO, 1, 595465, 6489850 
21/1/2015, FREIRE Y TUCUMÁN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 23, MALDONADO, PIRIAPOLIS, 1, 657585, 6140555 
4/2/2015, RUTA 101 ESQ. RUTA 8, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, CANELONES, BARROS BLANCOS, 1, 593825, 6155910 
7/1/2015, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, TREINTA Y TRES, TREINTA Y TRES, 1, 743450, 6320460 
25/2/2015, DOCTOR JOSE MARIA VIDAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 570970, 6141645 
11/3/2015, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 559150, 6150205 
14/1/2015, CHIQUITO SARAVIA --BO. GODOY--, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 11, TACUAREMBO, TACUAREMBO, 1, 594510, 6488160 
25/2/2015, BOULEVARD FRUCTUOSO DEL PUERTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, TREINTA Y TRES, TREINTA Y TRES, 1, 743635, 6319845 
11/3/2015, RUTA 10 Y LOS DESTINOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MALDONADO, LA BARRA, 1, 695130, 6134515 
11/3/2015, CAMINO PRIVADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 550775, 6154680 
14/1/2015, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, PAYSANDU, PAYSANDU, 1, 397870, 6423915 
4/2/2015, AVENIDA DIECIOCHO DE JULIO, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 1, 574180, 6137120 
18/2/2015, , COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, ARTIGAS, PINTADITO, 1, 552255, 6633065 
21/1/2015, TREINTA Y TRES ORIENTALES, DESPISTE, LEVE, MIÉRCOLES, 10, SALTO, SALTO, 1, 408215, 6526135 
4/2/2015, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 567230, 6144660 
11/3/2015, CAMINO CAPITAN TULA, ATROPELLO DE PEATÓN, GRAVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 576375, 6146260 
28/1/2015, DOCTOR JOSE MARIA VIDAL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 1, MONTEVIDEO, MONTEVIDEO, 1, 570745, 6141425 
11/2/2015, ZELMAR MICHELINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, SALTO, SALTO, 1, 409170, 6526145 
4/2/2015, LOURDES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, MALDONADO, PUNTA DEL ESTE, 1, 688035, 6132935 
11/3/2015, , COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 0, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 1, 742695, 6318995 
4/3/2015, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, SORIANO, MERCEDES, 1, 404845, 6320425 
7/1/2015, DOCTOR JOSE TERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 1, 574990, 6140120 
28/1/2015, RUTA 74 ESQ. RUTA 8, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 17, CANELONES, BARROS BLANCOS, 1, 589940, 6152860 
14/1/2015, LAS GAVIOTAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, MALDONADO, PUNTA DEL ESTE, 1, 687970, 6129450 
14/1/2015, CAMINO DE LA LAGUNA NEGRA (ESCUELA N° 70, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 10, ROCHA, SIN DATOS, 1, 816530, 6232945 
11/2/2015, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 6, CANELONES, SIN DATOS, 1, 560350, 6168290 
21/1/2015, CORONEL B. SILVEIRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, LAVALLEJA, MINAS, 1, 662080, 6195065 
11/3/2015, COLONIA esq. DIECIOCHO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, FATAL, MIÉRCOLES, 21, CANELONES, SIN DATOS, 1, 572085, 6155945 
28/1/2015, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MIÉRCOLES, 13, LAVALLEJA, SIN DATOS, 1, 639380, 6168890 
18/2/2015, PASCUAL GATTAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, MALDONADO, PUNTA DEL ESTE, 1, 688560, 6131395 
18/2/2015, AGUSTIN BISIO, CAÍDA, GRAVE, MIÉRCOLES, 22, MONTEVIDEO, MONTEVIDEO, 1, 580825, 6148270 
18/3/2015, EJIDO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 20, MONTEVIDEO, MONTEVIDEO, 1, 574245, 6137645 
14/1/2015, RIO URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, CANELONES, LAGOMAR, 1, 592700, 6144565 
4/2/2015, JOAQUIN SUAREZ, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 12, TREINTA Y TRES, VERGARA, 1, 786370, 6351265 
11/2/2015, DOCTOR EMILIO RAVIGNANI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 23, MONTEVIDEO, MONTEVIDEO, 1, 581330, 6141400 
4/3/2015, CARRERAS NACIONALES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 1, 578455, 6143050 
7/1/2015, , ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 17, ARTIGAS, CUAREIM, 1, 445005, 6655840 
4/3/2015, CLEMENTE FREGEIRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, SORIANO, MERCEDES, 1, 404195, 6319655 
18/3/2015, SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, PAYSANDU, PAYSANDU, 1, 397715, 6423715 
25/2/2015, DON BOSCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, PAYSANDU, PAYSANDU, 1, 399060, 6423845 
4/3/2015, RUTA 12. KM. 95, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, CANELONES, SAN RAMON, 1, 597360, 6204085 
18/3/2015, YAGUARON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 9, MONTEVIDEO, MONTEVIDEO, 1, 574235, 6138540 
28/1/2015, SILVAN FERNANDEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 13, PAYSANDU, PAYSANDU, 1, 397200, 6424260 
11/2/2015, CARRERAS NACIONALES, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 1, 576520, 6144600 
25/3/2015, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, MONTEVIDEO, MONTEVIDEO, 1, 578945, 6148110 
4/3/2015, HERRERO Y ESPINOSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 1, 574070, 6141390 
25/3/2015, JOSE ELLAURI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 1, 577200, 6135835 
11/2/2015, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 11, PAYSANDU, PAYSANDU, 1, 398050, 6423775 
21/1/2015, PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, MONTEVIDEO, MONTEVIDEO, 1, 573610, 6139110 
11/3/2015, RAMBLA REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 1, 574855, 6136110 
28/1/2015, CAMINO TOMAS PAZ. LOCALIDAD BELLA VISTA, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 19, PAYSANDU, SIN DATOS, 1, 435675, 6497200 
4/2/2015, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 22, PAYSANDU, SIN DATOS, 1, 417235, 6483745 
25/3/2015, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 573520, 6139885 
14/1/2015, AVENIDA INGENIERO SANTIAGO RIVAS, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 1, 579345, 6138085 
4/2/2015, JUAN JACOBO ROUSSEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, MONTEVIDEO, MONTEVIDEO, 1, 579075, 6142085 
25/3/2015, LEOPOLDO FUICA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, COLONIA, ROSARIO, 1, 467560, 6203340 
28/1/2015, BOULEVARD GENERAL ARTIGAS, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 575510, 6141035 
11/2/2015, BOULEVARD APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, MONTEVIDEO, MONTEVIDEO, 1, 577230, 6145025 
21/1/2015, DE LAS INDUSTRIAS, DESPISTE, GRAVE, MIÉRCOLES, 21, CANELONES, SIN DATOS, 1, 571040, 6154460 
25/2/2015, AVENIDA APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MALDONADO, MALDONADO, 1, 687980, 6134820 
11/3/2015, AVENIDA BURGUES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 574700, 6142780 
21/1/2015, PAYSANDU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 1, 573535, 6137490 
4/2/2015, BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, FLORES, TRINIDAD, 1, 509800, 6290780 
14/1/2015, CORONEL FELIPE ARGENTO, CAÍDA, LEVE, MIÉRCOLES, 15, PAYSANDU, PAYSANDU, 1, 399800, 6425370 
18/2/2015, AVENIDA DIECIOCHO DE JULIO, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 1, 575055, 6137420 
25/3/2015, AVENIDA ARMANDO I BARBIERI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 0, SALTO, SALTO, 1, 408695, 6527590 
28/1/2015, JUAN BAUTISTA TORRES, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 0, ARTIGAS, ARTIGAS, 1, 551105, 6637640 
25/2/2015, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 585980, 6140150 
11/2/2015, , DESPISTE, SIN LESIONADOS, MIÉRCOLES, 15, FLORES, SIN DATOS, 1, 502025, 6293490 
14/1/2015, PALOMA, CAÍDA, LEVE, MIÉRCOLES, 19, ROCHA, SIN DATOS, 1, 760125, 6161575 
5/2/2015, , CAÍDA, LEVE, JUEVES, 21, CANELONES, SIN DATOS, 1, 557500, 6162890 
12/2/2015, , DESPISTE, SIN LESIONADOS, JUEVES, 18, FLORIDA, SIN DATOS, 1, 629800, 6250225 
19/3/2015, DIECINUEVE DE ABRIL, CAÍDA, LEVE, JUEVES, 18, DURAZNO, DURAZNO, 1, 544145, 6306875 
1/1/2015, MANUEL MELENDEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 0, TREINTA Y TRES, TREINTA Y TRES, 1, 743075, 6320105 
26/3/2015, MANUEL ORIBE, DESPISTE, LEVE, JUEVES, 1, DURAZNO, DURAZNO, 1, 544165, 6306050 
12/3/2015, , CAÍDA, LEVE, JUEVES, 0, FLORIDA, CARDAL, 1, 555890, 6205680 
26/2/2015, CAMINO AL PASO DEL ANDALUZ, CAÍDA, GRAVE, JUEVES, 11, MONTEVIDEO, SIN DATOS, 1, 575030, 6148240 
5/3/2015, CIRCUNBALACION, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, CANELONES, ATLANTIDA, 1, 613900, 6151290 
26/3/2015, SERAFIN GARCIA , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, MALDONADO, MALDONADO, 1, 688075, 6137330 
12/3/2015, ARROYO SAUSAL, CAÍDA, LEVE, JUEVES, 17, RIVERA, SIN DATOS, 1, 632655, 6577450 
5/3/2015, PAUL HARRIS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, RIVERA, RIVERA, 1, 640110, 6580700 
19/3/2015, SANTA ROSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, SALTO, SALTO, 1, 410480, 6527310 
8/1/2015, MISIONES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, MONTEVIDEO, MONTEVIDEO, 1, 572445, 6137165 
19/3/2015, DIECIOCHO DE JULIO, CAÍDA, LEVE, JUEVES, 2, RIO NEGRO, FRAY BENTOS, 1, 378385, 6334275 
29/1/2015, , COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 19, TACUAREMBO, SIN DATOS, 1, 687860, 6437655 
29/1/2015, RAMBLA PRESIDENTE WILSON (FRENTE AL CLUB DE PESCA), ATROPELLO DE PEATÓN, GRAVE, JUEVES, 11, MONTEVIDEO, MONTEVIDEO, 1, 576115, 6134900 
5/2/2015, AVENIDA ANTONIO LUSSICH Y MSTRA MARIA CEPI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 23, MALDONADO, MALDONADO, 1, 685225, 6136705 
8/1/2015, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, MONTEVIDEO, MONTEVIDEO, 1, 578630, 6146440 
12/2/2015, SUIZA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 9, SAN JOSE, SAN JOSE DE MAYO, 1, 526180, 6200795 
5/3/2015, RUTA INTERBALNEARIA Y AVDA URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, CANELONES, SOLYMAR, 1, 593410, 6146715 
26/2/2015, , ATROPELLO DE ANIMALES, SIN LESIONADOS, JUEVES, 23, CANELONES, SIN DATOS, 1, 597960, 6203960 
15/1/2015, AVENIDA MARISCAL FRANCISCO SOLANO LOPEZ, ATROPELLO DE PEATÓN, LEVE, JUEVES, 14, MONTEVIDEO, MONTEVIDEO, 1, 579670, 6138990 
1/1/2015, , CAÍDA, LEVE, JUEVES, 7, CANELONES, DR. FRANCISCO SOCA, 1, 618965, 6161345 
22/1/2015, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 10, RIVERA, RIVERA, 1, 638435, 6580920 
12/3/2015, DOCTOR SERGIO ARBIZA, ATROPELLO DE ANIMALES, LEVE, JUEVES, 20, TACUAREMBO, SAN GREGORIO DE POLANCO, 1, 609355, 6390700 
12/2/2015, AVENIDA DE LAS LEYES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 22, MONTEVIDEO, MONTEVIDEO, 1, 574220, 6138850 
22/1/2015, MONTALVO, CAÍDA, LEVE, JUEVES, 19, MONTEVIDEO, MONTEVIDEO, 1, 568900, 6148610 
22/1/2015, TURQUIA, CAÍDA, LEVE, JUEVES, 6, MONTEVIDEO, MONTEVIDEO, 1, 568385, 6140865 
19/3/2015, AVENIDA A LA PLAYA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 11, CANELONES, PASO CARRASCO, 1, 588665, 6142130 
22/1/2015, CAMINO MALDONADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, MONTEVIDEO, MONTEVIDEO, 1, 581985, 6145935 
12/2/2015, NO SE INGRESO, DESPISTE, LEVE, JUEVES, 10, SAN JOSE, SIN DATOS, 1, 490350, 6238815 
29/1/2015, LOS CAMINOS CANITAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, CANELONES, SIN DATOS, 1, 591055, 6148415 
19/3/2015, RAMBLA TOMAS BERRETA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, MONTEVIDEO, MONTEVIDEO, 1, 587650, 6139330 
29/1/2015, TREINTA Y TRES, ATROPELLO DE PEATÓN, LEVE, JUEVES, 12, LAVALLEJA, MINAS, 1, 661755, 6194820 
26/3/2015, ISLA DE GASPAR, CAÍDA, LEVE, JUEVES, 7, MONTEVIDEO, MONTEVIDEO, 1, 579725, 6139925 
29/1/2015, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, MONTEVIDEO, SIN DATOS, 1, 579240, 6152795 
19/2/2015, RUTA 3 km. 242, COLISIÓN ENTRE VEHÍCULOS, FATAL, JUEVES, 6, FLORES, SIN DATOS, 1, 485780, 6332855 
22/1/2015, FRANCIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, MALDONADO, PUNTA DEL ESTE, 1, 687840, 6131695 
19/3/2015, VERACIERTO, CAÍDA, LEVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 1, 580315, 6141550 
12/2/2015, ZAPICAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 8, SORIANO, MERCEDES, 1, 404590, 6321180 
5/3/2015, RUTA 75 esq. VENEZUELA, COLISIÓN ENTRE VEHÍCULOS, FATAL, JUEVES, 6, CANELONES, SIN DATOS, 1, 594745, 6159100 
22/1/2015, CALLE 70, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, CANELONES, SOLYMAR, 1, 593700, 6145165 
19/2/2015, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, LAVALLEJA, MINAS, 1, 659185, 6194830 
26/3/2015, ARQUITECTO VILLAMAJO, DESPISTE, GRAVE, JUEVES, 15, LAVALLEJA, VILLA SERRANA, 1, 685095, 6201090 
5/2/2015, MONTE CASEROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, PAYSANDU, PAYSANDU, 1, 398130, 6422225 
1/1/2015, , DESPISTE, SIN LESIONADOS, JUEVES, 8, CERRO LARGO, SIN DATOS, 1, 770260, 6400710 
26/3/2015, JOSE VASCONCELOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 22, MONTEVIDEO, MONTEVIDEO, 1, 578455, 6143050 
15/1/2015, RUTA CIENTOUNO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 7, CANELONES, AEROPUERTO INTERNACIONAL DE CARRASCO, 1, 589450, 6143715 
19/3/2015, LUIS PEDRO CANTU, ATROPELLO DE PEATÓN, SIN LESIONADOS, JUEVES, 14, MONTEVIDEO, MONTEVIDEO, 1, 583580, 6148695 
5/2/2015, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 10, TACUAREMBO, TACUAREMBO, 1, 596085, 6490355 
1/1/2015, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, MALDONADO, RUTA 37 Y 9, 1, 661265, 6148690 
26/2/2015, AVENIDA GENERAL ALVEAR, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 14, CANELONES, SAN JOSE DE CARRASCO, 1, 592135, 6143875 
19/2/2015, AVENIDA GENERAL ALVEAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, CANELONES, SAN JOSE DE CARRASCO, 1, 592040, 6144020 
1/1/2015, TREINTA Y TRES, DESPISTE, LEVE, JUEVES, 8, LAVALLEJA, MINAS, 1, 661675, 6194880 
1/1/2015,  CAMNINO VECINAL, ATROPELLO DE PEATÓN, LEVE, JUEVES, 0, SALTO, CERROS DE VERA, 1, 517710, 6503690 
19/3/2015, SARANDI, CAÍDA, LEVE, JUEVES, 14, PAYSANDU, PAYSANDU, 1, 397135, 6423820 
19/2/2015, LAGUNA NEGRA, CAÍDA, LEVE, JUEVES, 19, MALDONADO, MALDONADO, 1, 686750, 6136860 
5/3/2015, , COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 12, SAN JOSE, SIN DATOS, 1, 529265, 6171405 
5/2/2015, RUTA 2 km. 122.500, ATROPELLO DE PEATÓN, FATAL, JUEVES, 7, COLONIA, ROSARIO, 1, 468675, 6200500 
29/1/2015, GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, JUEVES, 17, COLONIA, CARMELO, 1, 380805, 6238315 
29/1/2015, RUTA 8 KM 29, CAÍDA, LEVE, JUEVES, 19, CANELONES, BARROS BLANCOS, 1, 593355, 6155545 
22/1/2015, POCHO FERNANDEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 22, FLORIDA, FLORIDA, 1, 572010, 6227170 
26/2/2015, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, JUEVES, 18, MALDONADO, MALDONADO, 1, 687580, 6135110 
22/1/2015, ATANASIO SIERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, TREINTA Y TRES, TREINTA Y TRES, 1, 743655, 6319640 
12/2/2015, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, SAN JOSE, LIBERTAD, 1, 535145, 6167220 
5/3/2015, JOSE ELLAURI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 1, 577250, 6135945 
5/2/2015, AVENIDA MILLAN, ATROPELLO DE PEATÓN, GRAVE, JUEVES, 15, MONTEVIDEO, MONTEVIDEO, 1, 574235, 6139905 
5/2/2015, , COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 0, CANELONES, SIN DATOS, 1, 592565, 6151370 
19/3/2015, RUTA SESENTA Y SIETE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 23, CANELONES, SIN DATOS, 1, 572075, 6158215 
29/1/2015, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, CANELONES, SAN LUIS, 1, 628805, 6152735 
12/2/2015, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, SAN JOSE, SAN JOSE DE MAYO, 1, 525935, 6199540 
5/3/2015, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 6, TACUAREMBO, TACUAREMBO, 1, 596300, 6490290 
19/2/2015, JACINTO MARIA ALVARIZA, ATROPELLO DE PEATÓN, GRAVE, JUEVES, 16, MALDONADO, SAN CARLOS, 1, 690250, 6148715 
1/1/2015, , CAÍDA, LEVE, JUEVES, 13, ARTIGAS, SIN DATOS, 1, 445405, 6646295 
5/2/2015, , ATROPELLO DE ANIMALES, LEVE, JUEVES, 6, PAYSANDU, SIN DATOS, 1, 396470, 6419970 
1/1/2015, SIMON DEL PINO Y RAMBLA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 23, MALDONADO, PIRIAPOLIS, 1, 657660, 6141465 
26/3/2015, FLORENCIO SANCHEZ, CAÍDA, LEVE, JUEVES, 21, CERRO LARGO, MELO, 1, 766320, 6415185 
5/2/2015, , CAÍDA, LEVE, JUEVES, 22, CANELONES, SIN DATOS, 1, 626025, 6178315 
29/1/2015, CAMINO DE LAS TROPAS --CERRO NORTE - LA PALOMA--, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 21, MONTEVIDEO, MONTEVIDEO, 1, 567960, 6142110 
19/3/2015, FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, DURAZNO, DURAZNO, 1, 545340, 6306005 
