Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
11/6/2020, RUTA 39, DESPISTE, LEVE, JUEVES, 7, MALDONADO, SIN DATOS, 1, 690790, 6151615 
13/6/2020, PLZA ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 2, DURAZNO, DURAZNO, 1, 544145, 6306875 
13/6/2020, TOMAS BERRETA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, SÁBADO, 6, ARTIGAS, ARTIGAS, 1, 551250, 6636430 
17/8/2020, PARALELA SUR, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, CANELONES, SOLYMAR, 1, 593575, 6145075 
13/6/2020, CAMINO DE LOS HORNEROS Y CNO A CANCHAS BATTRO FIELDS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 10, CANELONES, ALTOS DE LA TAHONA, 1, 593495, 6148780 
14/6/2020, ROMAN GUERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, MALDONADO, MALDONADO, 1, 686695, 6135525 
14/6/2020, JUAN DE DIOS CURBELO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 21, MALDONADO, SAN CARLOS, 1, 690710, 6147850 
6/6/2020, DOCTOR ANDRES CEBERIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 17, MALDONADO, SAN CARLOS, 1, 690100, 6147780 
16/6/2020, LAS QUINTITAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 18, COLONIA, COLONIA DEL SACRAMENTO, 1, 425535, 6187955 
16/6/2020, DOCTOR ELIAS REGULES, CAÍDA, SIN LESIONADOS, MARTES, 18, CANELONES, SIN DATOS, 1, 571895, 6159635 
23/7/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, CANELONES, BARROS BLANCOS, 1, 591040, 6153670 
23/7/2020, AVENIDA FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, MALDONADO, PINARES - LAS DELICIAS, 1, 685785, 6134745 
24/7/2020, WILSON FERREIRA ALDUNATE, CAÍDA, LEVE, VIERNES, 11, CERRO LARGO, MELO, 1, 766990, 6414765 
24/7/2020, GUSTAVO GALLINAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, DURAZNO, DURAZNO, 1, 544305, 6305400 
24/7/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, CANELONES, EL PINAR, 1, 601450, 6150080 
24/7/2020, BOULEVARD GENERAL JOSE G. ARTIGAS, ATROPELLO DE ANIMALES, LEVE, VIERNES, 18, MALDONADO, MALDONADO, 1, 687700, 6134810 
27/7/2020, POCHO FERNANDEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 7, FLORIDA, FLORIDA, 1, 572080, 6227240 
28/7/2020, RUTA 6 KM 26.800 (CAMINO LAS TROPAS), CAÍDA, SIN LESIONADOS, MARTES, 15, CANELONES, SIN DATOS, 1, 585175, 6157740 
4/6/2020, G. IMHOF, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 13, COLONIA, NUEVA HELVECIA, 1, 478265, 6205655 
6/6/2020, SIN DATOS, ATROPELLO DE PEATÓN, LEVE, SÁBADO, 15, CANELONES, BARROS BLANCOS, 1, 590650, 6153360 
6/10/2020, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 21, COLONIA, CARMELO, 1, 383750, 6234940 
7/6/2020, VIRREY ARREDONDO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 3, CERRO LARGO, RIO BRANCO, 1, 839580, 6388120 
7/6/2020, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 20, CERRO LARGO, MELO, 1, 767005, 6415665 
29/7/2020, PASEO DE LOS ARGENTINOS, CAÍDA, LEVE, MIÉRCOLES, 14, COLONIA, CARMELO, 1, 380685, 6237615 
31/7/2020, SIN DATOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 16, FLORIDA, SIN DATOS, 1, 566480, 6222035 
15/11/2020, RUTA 62 KM 51, DESPISTE, LEVE, DOMINGO, 19, CANELONES, SIN DATOS, 1, 564005, 6181810 
2/8/2020, GRAL. LEANDRO GOMEZ, CAÍDA, LEVE, DOMINGO, 14, CERRO LARGO, MELO, 1, 767940, 6415910 
2/8/2020, SIN NOMBRE, CAÍDA, GRAVE, DOMINGO, 17, DURAZNO, DURAZNO, 1, 541520, 6303735 
2/8/2020, CORONEL CARBAJAL, CAÍDA, SIN LESIONADOS, DOMINGO, 19, LAVALLEJA, MINAS, 1, 662450, 6194890 
3/8/2020, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, CAÍDA, LEVE, LUNES, 16, MALDONADO, MALDONADO, 1, 686750, 6138090 
7/8/2020, ARTURO SANTANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, MALDONADO, MALDONADO, 1, 686785, 6134930 
7/8/2020, SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, DURAZNO, SARANDI DEL YI, 1, 627610, 6309385 
7/8/2020, BOULEVARD GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, VIERNES, 19, MALDONADO, MALDONADO, 1, 687605, 6135230 
7/8/2020, AVENIDA JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, MALDONADO, MALDONADO, 1, 686495, 6135935 
20/6/2020, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 23, CANELONES, SIN DATOS, 1, 572085, 6157160 
20/6/2020, SIN DATOS, DESPISTE, LEVE, SÁBADO, 23, CANELONES, SIN DATOS, 1, 610595, 6194535 
22/6/2020, AVENIDA BOLIVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, CANELONES, SIN DATOS, 1, 570350, 6155300 
22/5/2020, GENERAL GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, ARTIGAS, ARTIGAS, 1, 550825, 6636125 
23/5/2020, DOCTOR EDUARDO PASTOR, CAÍDA, LEVE, SÁBADO, 14, DURAZNO, SANTA BERNARDINA, 1, 543710, 6309645 
23/5/2020, RAMBLA COSTANERA Y CALLE 70, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 16, CANELONES, LAGOMAR, 1, 593740, 6143540 
27/5/2020, GUSTAVO GALLINAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, DURAZNO, DURAZNO, 1, 544025, 6305550 
9/8/2020, DOCTOR LUIS ALBERTO DE HERRERA, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 1, CANELONES, SIN DATOS, 1, 571110, 6152990 
9/8/2020, DOCTOR JUAN DARIO SILVA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 5, CERRO LARGO, MELO, 1, 765910, 6414415 
9/8/2020, CAMINO LOS HORNEROS CASI RUTA 101, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 14, CANELONES, SIN DATOS, 1, 594615, 6153955 
9/8/2020, FROILAN VAZQUEZ LEDESMA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 18, CANELONES, CANELONES, 1, 566350, 6179205 
10/8/2020, AVENIDA A, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, CANELONES, JOAQUIN SUAREZ, 1, 587825, 6155430 
10/8/2020, OFICIAL SEIS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, COLONIA, PUEBLO GIL, 1, 405205, 6220550 
10/8/2020, AVENIDA DE LAS AMERICAS, CAÍDA, GRAVE, LUNES, 20, CERRO LARGO, MELO, 1, 765900, 6415550 
10/8/2020, PARALELA SUR ESQ VIÑA DEL MAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 22, CANELONES, EL BOSQUE, 1, 593470, 6144980 
12/8/2020, SIN DATOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 2, CANELONES, SIN DATOS, 1, 611405, 6157770 
12/8/2020, RUTA 80 KM. 82.500, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 8, CANELONES, SIN DATOS, 1, 625880, 6179635 
12/8/2020, RAMBLA CLAUDIO WILLIMAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, MALDONADO, PUNTA DEL ESTE, 1, 688085, 6130620 
22/6/2020, AVENIDA ANTONIO LUSSICH, ATROPELLO DE ANIMALES, LEVE, LUNES, 20, MALDONADO, MALDONADO, 1, 685245, 6136690 
21/12/2020, VIA_PUBLICA, DESPISTE, LEVE, LUNES, 10, MALDONADO, MALDONADO, 1, 686505, 6135120 
23/6/2020, VEINTICINCO DE AGOSTO, CAÍDA, LEVE, MARTES, 14, MALDONADO, SAN CARLOS, 1, 690735, 6148170 
24/6/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 5, CANELONES, SIN DATOS, 1, 586975, 6167770 
24/6/2020, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 9, ARTIGAS, SIN DATOS, 1, 440460, 6636160 
25/6/2020, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, COLONIA, COLONIA DEL SACRAMENTO, 1, 422885, 6186970 
25/6/2020, RUTA 7 KM 326, DESPISTE, GRAVE, JUEVES, 18, CERRO LARGO, SIN DATOS, 1, 722465, 6377145 
26/6/2020, MIZAR, CAÍDA, LEVE, VIERNES, 6, MALDONADO, PINARES - LAS DELICIAS, 1, 683275, 6136205 
27/6/2020, COSTANERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, COLONIA, COLONIA DEL SACRAMENTO, 1, 421690, 6187815 
27/6/2020, YAGUARI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 16, CANELONES, SIN DATOS, 1, 572680, 6160770 
28/6/2020, RAMAL RUTA 5 KM 101, DESPISTE, SIN LESIONADOS, DOMINGO, 16, FLORIDA, SIN DATOS, 1, 566020, 6223805 
12/8/2020, APARICIO SARAVIA  Y  RUBENS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, MALDONADO, SAN RAFAEL - EL PLACER, 1, 693500, 6134415 
13/8/2020, SIN DATOS, DESPISTE, LEVE, JUEVES, 2, CANELONES, SIN DATOS, 1, 637170, 6149810 
13/8/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, FLORIDA, SIN DATOS, 1, 555655, 6212860 
13/8/2020, AVENIDA GENERAL JOSE GERVASIO ARTIGAS, ATROPELLO DE PEATÓN, LEVE, JUEVES, 15, LAVALLEJA, MINAS, 1, 661370, 6195495 
14/8/2020, INDEPENDENCIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 9, FLORIDA, FLORIDA, 1, 572290, 6226735 
14/8/2020, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 9, LAVALLEJA, MINAS, 1, 662170, 6194860 
14/8/2020, DIECIOCHO DE JULIO, ATROPELLO DE PEATÓN, LEVE, VIERNES, 11, MALDONADO, SAN CARLOS, 1, 690405, 6147980 
14/8/2020, E. MARTINEZ MONEGAL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, CANELONES, CANELONES, 1, 566510, 6179785 
14/8/2020, RUTA 3 Y CAMINO ELEDEN, DESPISTE, SIN LESIONADOS, VIERNES, 11, FLORES, SIN DATOS, 1, 506365, 6293540 
14/8/2020, DE LAS BROTOLAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, MALDONADO, EL CHORRO, 1, 700135, 6135935 
14/8/2020, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 17, CERRO LARGO, MELO, 1, 766675, 6415460 
14/8/2020, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, MALDONADO, SAN CARLOS, 1, 690405, 6147980 
14/8/2020, RUTA 76. A 6 KM DE RUTA 5, DESPISTE, LEVE, VIERNES, 20, FLORIDA, SIN DATOS, 1, 568175, 6207855 
15/8/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 11, FLORIDA, SIN DATOS, 1, 674120, 6334235 
15/8/2020, RUTA 6 KM 62, DESPISTE, LEVE, SÁBADO, 23, CANELONES, SAN BAUTISTA, 1, 595515, 6189170 
16/8/2020, JUAN PIGNANESSY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 2, COLONIA, TARARIRAS, 1, 442920, 6208230 
16/8/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, COLONIA, SIN DATOS, 1, 472130, 6201110 
16/8/2020, CANELONES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 9, CANELONES, SIN DATOS, 1, 571470, 6157340 
16/8/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, FLORIDA, SIN DATOS, 1, 611180, 6272790 
17/8/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, CANELONES, COLONIA NICOLICH, 1, 589905, 6146705 
9/6/2020, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, CERRO LARGO, MELO, 1, 766510, 6415060 
9/6/2020, AVENIDA JOSE BATLLE Y ORDOÑEZ, CAÍDA, LEVE, MARTES, 14, MALDONADO, MALDONADO, 1, 686995, 6136585 
9/6/2020, AVENIDA GIANNATTASIO Y MADRID, CAÍDA, GRAVE, MARTES, 19, CANELONES, SHANGRILA, 1, 591285, 6143570 
9/6/2020, SIN DATOS, ATROPELLO DE PEATÓN, GRAVE, MARTES, 17, CANELONES, SIN DATOS, 1, 602600, 6157855 
9/6/2020, NACIONAL F. SANCHEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MARTES, 18, FLORIDA, FLORIDA, 1, 570425, 6227030 
10/6/2020, SIN DATOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 10, LAVALLEJA, SIN DATOS, 1, 688745, 6207690 
10/6/2020, CONTINUACION ERWIN HODEL, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 16, COLONIA, NUEVA HELVECIA, 1, 478975, 6205130 
10/6/2020, DIECIOCHO DE JULIO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 18, COLONIA, TARARIRAS, 1, 443670, 6208840 
11/6/2020, POCHO FERNANDEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, FLORIDA, FLORIDA, 1, 571770, 6226930 
9/6/2020, ITURRIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, CANELONES, PANDO, 1, 595415, 6158055 
12/6/2020, BATOVI, CAÍDA, SIN LESIONADOS, VIERNES, 7, CANELONES, SIN DATOS, 1, 574345, 6157825 
12/6/2020, TREINTA Y TRES, ATROPELLO DE PEATÓN, GRAVE, VIERNES, 11, COLONIA, NUEVA HELVECIA, 1, 478525, 6206305 
12/6/2020, AVENIDA DE LOS GAUCHOS, ATROPELLO DE PEATÓN, LEVE, VIERNES, 18, MALDONADO, MALDONADO, 1, 687890, 6135520 
12/6/2020, DOCTOR POUEY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, CANELONES, SIN DATOS, 1, 571065, 6156145 
12/6/2020, UTE 1 (PARALELA A RUTA SIETE), ATROPELLO DE PEATÓN, LEVE, VIERNES, 21, FLORIDA, SIN DATOS, 1, 674250, 6334710 
13/6/2020, TELMA GARCIA DA ROSA, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 5, ARTIGAS, ARTIGAS, 1, 549320, 6634965 
12/6/2020, CARLOS ANAYA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 3, FLORIDA, FLORIDA, 1, 573355, 6226550 
28/6/2020, I. DE LEON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 8, CANELONES, TALA, 1, 613830, 6198935 
28/6/2020, CHARRUAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, CANELONES, LA TUNA, 1, 631520, 6150410 
29/6/2020, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 15, FLORIDA, FLORIDA, 1, 572285, 6226440 
29/6/2020, AVENIDA FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 17, MALDONADO, PUNTA DEL ESTE, 1, 688485, 6131935 
30/6/2020, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MARTES, 16, MALDONADO, MALDONADO, 1, 687195, 6136785 
26/6/2020, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, DURAZNO, DURAZNO, 1, 544405, 6306505 
30/6/2020, CAMINO CALPICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, ARTIGAS, SIN DATOS, 1, 437810, 6638570 
5/12/2020, SIN DATOS, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, SÁBADO, 3, LAVALLEJA, SIN DATOS, 1, 700660, 6222570 
3/7/2020, AVENIDA GENERAL OSCAR GESTIDO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 0, CANELONES, LAGOMAR, 1, 594005, 6144190 
3/7/2020, DIECIOCHO DE JULIO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 18, LAVALLEJA, MINAS, 1, 661895, 6194835 
3/7/2020, TELMA GARCIA DA ROSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, ARTIGAS, ARTIGAS, 1, 549320, 6634965 
3/7/2020, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 20, ARTIGAS, SIN DATOS, 1, 554535, 6627265 
17/8/2020, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 0, CANELONES, SAN LUIS, 1, 629390, 6151665 
17/8/2020, RUTA 8 KM 411.3, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 15, CERRO LARGO, SIN DATOS, 1, 767330, 6426815 
18/8/2020, SIERRA DE LAS CAÑAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 9, MALDONADO, CERRO PELADO, 1, 685295, 6137955 
18/8/2020, CALLE 62||CANELONES||PINAMAR||PINEPARK, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, CANELONES, PINAMAR - PINEPARK, 1, 604535, 6151825 
18/8/2020, AVENIDA GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, LAVALLEJA, MINAS, 1, 661115, 6194690 
18/8/2020, GENERAL JUAN ANTONIO LAVALLEJA, CAÍDA, LEVE, MARTES, 23, LAVALLEJA, JOSE PEDRO VARELA, 1, 728055, 6295135 
19/8/2020, RUTA 30 KM 160, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 3, ARTIGAS, SIN DATOS, 1, 561570, 6608005 
19/8/2020, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 14, COLONIA, NUEVA HELVECIA, 1, 478350, 6205390 
19/8/2020, RUTA Nº26 Y 14 DE JULIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 18, CERRO LARGO, MELO, 1, 767570, 6414145 
19/8/2020, AVENIDA CORONEL CARLOS LECUEDER, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, ARTIGAS, ARTIGAS, 1, 550495, 6635770 
20/8/2020, DIECINUEVE DE JUNIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 4, FLORIDA, FLORIDA, 1, 572250, 6228140 
20/8/2020, PARAGUAY, DESPISTE, SIN LESIONADOS, JUEVES, 7, COLONIA, NUEVA PALMIRA, 1, 368985, 6250870 
20/8/2020, ANDRESITO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 17, FLORIDA, FLORIDA, 1, 571820, 6228265 
20/8/2020, EJIDO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 19, MALDONADO, SAN CARLOS, 1, 690440, 6148595 
20/8/2020, SANTA TERESA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 22, MALDONADO, MALDONADO, 1, 686990, 6134930 
21/8/2020, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, COLONIA, COLONIA DEL SACRAMENTO, 1, 422595, 6185780 
21/8/2020, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 12, LAVALLEJA, MINAS, 1, 661495, 6196370 
21/8/2020, PARALELA A RUTA TREINTA Y NUEVE, CAÍDA, LEVE, VIERNES, 13, MALDONADO, CANTERAS DE MARELLI, 1, 688165, 6142195 
21/8/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, COLONIA, COLONIA DEL SACRAMENTO, 1, 423540, 6186185 
21/8/2020, DOCTOR EDUARDO IRASTORZA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, COLONIA, CARMELO, 1, 380605, 6238350 
30/5/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 16, DURAZNO, DURAZNO, 1, 544715, 6304105 
30/5/2020, CORONEL ANDRES LATORRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, DURAZNO, DURAZNO, 1, 544070, 6305640 
31/5/2020, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 19, CANELONES, SIN DATOS, 1, 602700, 6175985 
1/6/2020, SIN DATOS, CAÍDA, LEVE, LUNES, 13, CANELONES, SIN DATOS, 1, 635165, 6166475 
1/6/2020, JOSE DANIEL MAUTONE, CAÍDA, LEVE, LUNES, 15, MALDONADO, SAN CARLOS, 1, 690680, 6149005 
1/6/2020, GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, FLORES, TRINIDAD, 1, 509250, 6291800 
1/6/2020, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 18, CANELONES, BARROS BLANCOS, 1, 593005, 6155215 
3/6/2020, RUTA 1, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, COLONIA, COLONIA DEL SACRAMENTO, 1, 424725, 6186835 
3/6/2020, AVENIDA CÓRDOBA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 6, MALDONADO, PUNTA DEL ESTE, 1, 687620, 6133845 
3/6/2020, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, FLORIDA, FLORIDA, 1, 572780, 6226810 
3/6/2020, DOROTEO NAVARRETE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 14, CERRO LARGO, MELO, 1, 766735, 6415230 
25/5/2020, CALLE 28 LOS PASADORES, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 20, MALDONADO, BALNEARIO BUENOS AIRES, 1, 701310, 6137630 
4/6/2020, BOHANES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, ARTIGAS, BELLA UNION, 1, 443540, 6653105 
4/6/2020, GENERAL APARICIO SARAVIA, CAÍDA, GRAVE, JUEVES, 21, FLORIDA, FLORIDA, 1, 572290, 6227450 
5/6/2020, AVENIDA FRANKLIN DELANO ROOSEVELT, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 0, MALDONADO, PUNTA DEL ESTE, 1, 688400, 6132095 
5/6/2020, CALLE 33 EL GUASQUERO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 13, MALDONADO, BALNEARIO BUENOS AIRES, 1, 701625, 6137855 
5/6/2020, RUTA NACIONAL CINCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, CANELONES, SIN DATOS, 1, 568155, 6154385 
5/6/2020, DAMASO ANTONIO LARRAÑAGA, CAÍDA, LEVE, VIERNES, 16, FLORIDA, FLORIDA, 1, 571070, 6227560 
5/6/2020, VIA DE INTERCONEXION, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, CANELONES, PARQUE CARRASCO, 1, 590455, 6142590 
6/6/2020, CAMINO DEL MEDIO, CAÍDA, LEVE, SÁBADO, 14, COLONIA, COLONIA DEL SACRAMENTO, 1, 421570, 6189165 
6/6/2020, PERU, DESPISTE, SIN LESIONADOS, SÁBADO, 14, COLONIA, NUEVA PALMIRA, 1, 370075, 6251695 
31/10/2020, REPUBLICA DEL PARAGUAY, CAÍDA, LEVE, SÁBADO, 18, FLORIDA, CASUPA, 1, 623880, 6225840 
8/6/2020, BERNARDO SUAREZ DEL RONDELO Y JOSÉ VILLAGRÁN, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 10, CERRO LARGO, MELO, 1, 767720, 6414195 
8/6/2020, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, DURAZNO, DURAZNO, 1, 543830, 6306935 
8/6/2020, PASEO DE LOS ARGENTINOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, COLONIA, CARMELO, 1, 380770, 6238120 
8/6/2020, FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, DURAZNO, DURAZNO, 1, 544675, 6306365 
8/6/2020, VENEZUELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, CANELONES, PARQUE CARRASCO, 1, 590710, 6143015 
9/6/2020, RUTA 50, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 7, COLONIA, SIN DATOS, 1, 445070, 6210515 
9/6/2020, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 11, FLORIDA, FLORIDA, 1, 572230, 6225945 
9/6/2020, RUTA 14, CAÍDA, GRAVE, MARTES, 15, LAVALLEJA, SIN DATOS, 1, 678315, 6288715 
9/6/2020, J. ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, COLONIA, OMBUES DE LAVALLE, 1, 424730, 6243950 
6/7/2020, RINCON, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 10, MALDONADO, SAN CARLOS, 1, 690485, 6147665 
